Location ISO Code;Location;New Cases;New Deaths;New Recovered;New Active Cases;Total Cases;Total Deaths;Total Recovered;Total Active Cases;Location Level;City or Regency;Province;Country;Continent;Island;Time Zone;Special Status;Total Regencies;Total Cities;Total Districts;Total Urban Villages;Total Rural Villages;Area (km2);Population;Population Density;Longitude;Latitude;New Cases per Million;Total Cases per Million;New Deaths per Million;Total Deaths per Million;Case Fatality Rate;Case Recovered Rate;Growth Factor of New Cases;Growth Factor of New Deaths;Name;Item;Kind;Hidden
ID-RI;Riau;419;12;157;250;40399;997;36041;3361;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;68.98;6651.03.00;0,109722222;164.14.00;2.47%;89.21%;0,063194444;03.00;;;;
ID-RI;Riau;1;0;3;-2;36;6;13;17;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;0,272916667;00.00;0,06875;16.67%;36.11%;;01.00;;;;
ID-RI;Riau;477;11;241;225;40876;1008;36282;3586;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;78.53.00;6729.56.00;0,097916667;165.95;2.47%;88.76%;01.14;0,063888889;;;;
ID-RI;Riau;0;0;1;-1;36;6;14;16;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;0,272916667;00.00;0,06875;16.67%;38.89%;00.00;01.00;;;;
ID-RI;Riau;421;9;328;84;41297;1017;36610;3670;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;69.31.00;6798.87;01.48;167.43.00;2.46%;88.65%;0,061111111;0,056944444;;;;
ID-RI;Riau;2;0;1;1;38;6;15;17;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.33;06.26;00.00;0,06875;15.79%;39.47%;;01.00;;;;
ID-RI;Riau;404;8;224;172;41701;1025;36834;3842;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;66.51.00;6865.38.00;01.32;168.75;2.46%;88.33%;0,066666667;0,061805556;;;;
ID-RI;Riau;1;0;0;1;39;6;15;18;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;06.42;00.00;0,06875;15.38%;38.46%;00.50;01.00;;;;
ID-RI;Riau;614;14;208;392;42315;1039;37042;4234;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;101.08.00;6966.46.00;02.30;171.05.00;2.46%;87.54%;01.52;0,09375;;;;
ID-RI;Riau;0;0;1;-1;39;6;16;17;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;06.42;00.00;0,06875;15.38%;41.03%;00.00;01.00;;;;
ID-RI;Riau;383;11;329;43;42698;1050;37371;4277;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;63.05.00;7029.52.00;0,097916667;172.87;2.46%;87.52%;0,043055556;0,054861111;;;;
ID-RI;Riau;1;0;0;1;40;6;16;18;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;06.59;00.00;0,06875;15.00%;40.00%;;01.00;;;;
ID-RI;Riau;479;11;271;197;43177;1061;37642;4474;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;78.86;7108.38.00;0,097916667;174.68;2.46%;87.18%;01.25;01.00;;;;
ID-RI;Riau;1;0;1;0;41;6;17;18;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;0,302083333;00.00;0,06875;14.63%;41.46%;01.00;01.00;;;;
ID-RI;Riau;579;10;280;289;43756;1071;37922;4763;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;95.32.00;7203.70;0,086805556;176.32.00;2.45%;86.67%;01.21;0,063194444;;;;
ID-RI;Riau;3;0;0;3;10;1;0;9;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.49;0,086805556;00.00;00.16;10.00%;0.00%;0,052083333;01.00;;;;
ID-RI;Riau;116;4;121;-9;35270;865;32925;1480;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;19.10;5806.62;0,045833333;142.41.00;2.45%;93.35%;00.57;01.00;;;;
ID-RI;Riau;1;0;7;-6;42;6;24;12;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;0,313194444;00.00;0,06875;14.29%;57.14%;01.00;01.00;;;;
ID-RI;Riau;521;14;403;104;44277;1085;38325;4867;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;85.77;7289.47.00;02.30;178.63;2.45%;86.56%;0,0625;01.40;;;;
ID-RI;Riau;0;0;1;-1;10;1;1;8;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;0,086805556;00.00;00.16;10.00%;10.00%;00.00;01.00;;;;
ID-RI;Riau;217;6;123;88;35487;871;33048;1568;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;35.73;5842.35.00;0,06875;143.40.00;2.45%;93.13%;0,102083333;01.50;;;;
ID-RI;Riau;1;1;0;0;11;2;1;8;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;0,097916667;00.16;00.33;18.18%;9.09%;;;;;;
ID-RI;Riau;85;8;108;-31;35572;879;33156;1537;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,610416667;5856.34.00;01.32;144.71;2.47%;93.21%;00.39;01.33;;;;
ID-RI;Riau;1;0;0;1;12;2;1;9;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;0,109722222;00.00;00.33;16.67%;8.33%;01.00;00.00;;;;
ID-RI;Riau;214;5;170;39;35786;884;33326;1576;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;35.23.00;5891.57.00;0,056944444;145.54.00;2.47%;93.13%;02.52;0,04375;;;;
ID-RI;Riau;0;0;0;0;12;2;1;9;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;0,109722222;00.00;00.33;16.67%;8.33%;00.00;01.00;;;;
ID-RI;Riau;222;4;116;102;36008;888;33442;1678;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;36.55.00;5928.12.00;0,045833333;146.19.00;2.47%;92.87%;01.04;0,055555556;;;;
ID-RI;Riau;0;0;0;0;12;2;1;9;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;0,109722222;00.00;00.33;16.67%;8.33%;01.00;01.00;;;;
ID-RI;Riau;300;6;146;148;36308;894;33588;1826;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;49.39.00;5977.51.00;0,06875;147.18.00;2.46%;92.51%;01.35;01.50;;;;
ID-RI;Riau;1;1;0;0;13;3;1;9;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;02.14;00.16;00.49;23.08%;7.69%;;;;;;
ID-RI;Riau;231;4;126;101;36539;898;33714;1927;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;38.03.00;6015.54.00;0,045833333;147.84;2.46%;92.27%;0,053472222;0,046527778;;;;
ID-RI;Riau;1;0;1;0;43;6;25;12;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;07.08;00.00;0,06875;13.95%;58.14%;01.00;01.00;;;;
ID-RI;Riau;377;15;333;29;44654;1100;38658;4896;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;62.07.00;7351.54.00;02.47;181.10.00;2.46%;86.57%;0,05;01.07;;;;
ID-RI;Riau;2;0;7;-5;75;6;47;22;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.33;12.35;00.00;0,06875;8.00%;62.67%;0,046527778;01.00;;;;
ID-RI;Riau;551;14;630;-93;49437;1240;42395;5802;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;90.71;8138.98;02.30;204.15.00;2.51%;85.76%;01.21;00.54;;;;
ID-RI;Riau;1;0;3;-2;76;6;50;20;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;12.51;00.00;0,06875;7.89%;65.79%;00.50;01.00;;;;
ID-RI;Riau;587;24;527;36;50024;1264;42922;5838;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;96.64;8235.62;0,190972222;208.10.00;2.53%;85.80%;01.07;0,090972222;;;;
ID-RI;Riau;7;0;0;7;83;6;50;27;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;01.15;0,5875;00.00;0,06875;7.23%;60.24%;07.00;01.00;;;;
ID-RI;Riau;523;12;779;-268;50547;1276;43701;5570;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;86.10.00;8321.73;0,109722222;210.07.00;2.52%;86.46%;0,061805556;00.50;;;;
ID-RI;Riau;8;0;0;8;91;6;50;35;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;01.32;0,651388889;00.00;0,06875;6.59%;54.95%;01.14;01.00;;;;
ID-RI;Riau;513;14;263;236;51060;1290;43964;5806;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;84.46.00;8406.18.00;02.30;212.38.00;2.53%;86.10%;0,068055556;01.17;;;;
ID-RI;Riau;5;0;0;5;96;6;50;40;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,056944444;0,680555556;00.00;0,06875;6.25%;52.08%;0,04375;01.00;;;;
ID-RI;Riau;112;16;501;-405;51172;1306;44465;5401;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;18.44;8424.62;0,127083333;215.01.00;2.55%;86.89%;00.22;01.14;;;;
ID-RI;Riau;1;0;5;-4;97;6;55;36;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;0,692361111;00.00;0,06875;6.19%;56.70%;00.20;01.00;;;;
ID-RI;Riau;146;12;564;-430;51318;1318;45029;4971;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;24.04.00;8448.66;0,109722222;216.99;2.57%;87.75%;01.30;0,052083333;;;;
ID-RI;Riau;0;0;7;-7;97;6;62;29;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;0,692361111;00.00;0,06875;6.19%;63.92%;00.00;01.00;;;;
ID-RI;Riau;355;6;567;-218;51673;1324;45596;4753;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;58.44.00;8507.10.00;0,06875;217.97;2.56%;88.24%;02.43;00.50;;;;
ID-RI;Riau;4;0;0;4;101;6;62;33;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,045833333;0,710416667;00.00;0,06875;5.94%;61.39%;;01.00;;;;
ID-RI;Riau;317;21;600;-304;51990;1345;46196;4449;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;52.19.00;8559.29.00;03.46;221.43.00;2.59%;88.86%;0,061805556;03.50;;;;
ID-RI;Riau;2;0;2;0;103;6;64;33;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.33;0,733333333;00.00;0,06875;5.83%;62.14%;00.50;01.00;;;;
ID-RI;Riau;321;18;579;-276;52311;1363;46775;4173;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;52.85;8612.14.00;0,15;224.40.00;2.61%;89.42%;01.01;0,059722222;;;;
ID-RI;Riau;5;0;0;5;108;6;64;38;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,056944444;0,7625;00.00;0,06875;5.56%;59.26%;02.50;01.00;;;;
ID-RI;Riau;385;17;469;-101;52696;1380;47244;4072;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;63.38.00;8675.52.00;0,138888889;227.19.00;2.62%;89.65%;01.20;0,065277778;;;;
ID-RI;Riau;3;0;2;1;46;6;27;13;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.49;07.57;00.00;0,06875;13.04%;58.70%;03.00;01.00;;;;
ID-RI;Riau;583;16;344;223;45237;1116;39002;5119;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;95.98;7447.52.00;0,127083333;183.73;2.47%;86.22%;01.55;01.07;;;;
ID-RI;Riau;1;0;1;0;109;6;65;38;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;0,774305556;00.00;0,06875;5.50%;59.63%;00.20;01.00;;;;
ID-RI;Riau;421;11;596;-186;53117;1391;47840;3886;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;69.31.00;8744.83;0,097916667;229.01.00;2.62%;90.07%;01.09;0,045138889;;;;
ID-RI;Riau;1;0;3;-2;110;6;68;36;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;18.11;00.00;0,06875;5.45%;61.82%;01.00;01.00;;;;
ID-RI;Riau;512;17;648;-153;53629;1408;48488;3733;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;84.29.00;8829.13.00;0,138888889;231.80;2.63%;90.41%;01.22;01.55;;;;
ID-RI;Riau;1;0;0;1;111;6;68;37;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;18.27;00.00;0,06875;5.41%;61.26%;01.00;01.00;;;;
ID-RI;Riau;639;6;431;202;54268;1414;48919;3935;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;105.20.00;8934.33.00;0,06875;232.79;2.61%;90.14%;01.25;00.35;;;;
ID-RI;Riau;1;0;0;1;112;6;68;38;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;18.44;00.00;0,06875;5.36%;60.71%;01.00;01.00;;;;
ID-RI;Riau;592;12;513;67;54860;1426;49432;4002;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;97.46.00;9031.79;0,109722222;234.77;2.60%;90.11%;0,064583333;02.00;;;;
ID-RI;Riau;1;0;1;0;113;6;69;38;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.16;0,791666667;00.00;0,06875;5.31%;61.06%;01.00;01.00;;;;
ID-RI;Riau;665;24;202;439;55525;1450;49634;4441;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;109.48.00;9141.27.00;0,190972222;238.72;2.61%;89.39%;01.12;02.00;;;;
ID-RI;Riau;0;0;1;-1;113;6;70;37;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;0,791666667;00.00;0,06875;5.31%;61.95%;00.00;01.00;;;;
ID-RI;Riau;642;19;179;444;56167;1469;49813;4885;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;105.69;9246.97;03.13;241.85;2.62%;88.69%;0,067361111;0,054861111;;;;
ID-RI;Riau;0;0;9;-9;113;6;79;28;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;0,791666667;00.00;0,06875;5.31%;69.91%;01.00;01.00;;;;
ID-RI;Riau;739;27;347;365;56906;1496;50160;5250;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;121.66;9368.63;04.45;246.29.00;2.63%;88.15%;01.15;01.42;;;;
ID-RI;Riau;0;0;0;0;113;6;79;28;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;0,791666667;00.00;0,06875;5.31%;69.91%;01.00;01.00;;;;
ID-RI;Riau;810;14;248;548;57716;1510;50408;5798;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;133.35.00;9501.98;02.30;248.60;2.62%;87.34%;01.10;00.52;;;;
ID-RI;Riau;0;0;3;-3;113;6;82;25;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;0,791666667;00.00;0,06875;5.31%;72.57%;01.00;01.00;;;;
ID-RI;Riau;503;19;458;26;58219;1529;50866;5824;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;82.81;9584.79;03.13;251.72;2.63%;87.37%;0,043055556;01.36;;;;
ID-RI;Riau;6;0;4;2;119;6;86;27;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,06875;19.59;00.00;0,06875;5.04%;72.27%;;01.00;;;;
ID-RI;Riau;652;11;413;228;58871;1540;51279;6052;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;107.34.00;9692.14.00;0,097916667;253.54.00;2.62%;87.10%;01.30;00.58;;;;
ID-RI;Riau;8;0;0;8;54;6;27;21;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;01.32;0,395138889;00.00;0,06875;11.11%;50.00%;0,129861111;01.00;;;;
ID-RI;Riau;341;18;398;-75;45578;1134;39400;5044;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;56.14.00;7503.66;0,15;186.69;2.49%;86.45%;00.58;01.13;;;;
ID-RI;Riau;0;0;1;-1;119;6;87;26;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;19.59;00.00;0,06875;5.04%;73.11%;00.00;01.00;;;;
ID-RI;Riau;726;21;451;254;59597;1561;51730;6306;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;119.52.00;9811.66;03.46;256.99;2.62%;86.80%;01.11;0,104861111;;;;
ID-RI;Riau;0;0;3;-3;119;6;90;23;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;19.59;00.00;0,06875;5.04%;75.63%;01.00;01.00;;;;
ID-RI;Riau;473;26;501;-54;60070;1587;52231;6252;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;77.87;9889.53.00;04.28;261.27.00;2.64%;86.95%;0,045138889;01.24;;;;
ID-RI;Riau;5;0;0;5;59;6;27;26;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,056944444;0,424305556;00.00;0,06875;10.17%;45.76%;0,04375;01.00;;;;
ID-RI;Riau;483;7;331;145;46061;1141;39731;5189;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;79.52.00;7583.18.00;01.15;187.85;2.48%;86.26%;01.42;00.39;;;;
ID-RI;Riau;3;0;1;2;62;6;28;28;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.49;10.21;00.00;0,06875;9.68%;45.16%;0,041666667;01.00;;;;
ID-RI;Riau;570;15;572;-17;46631;1156;40303;5172;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;93.84;7677.02.00;02.47;190.32.00;2.48%;86.43%;01.18;02.14;;;;
ID-RI;Riau;0;0;0;0;62;6;28;28;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;10.21;00.00;0,06875;9.68%;45.16%;00.00;01.00;;;;
ID-RI;Riau;520;20;479;21;47151;1176;40782;5193;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;85.61;7762.63;03.29;193.61;2.49%;86.49%;0,063194444;01.33;;;;
ID-RI;Riau;5;0;0;5;67;6;28;33;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;0,056944444;11.03;00.00;0,06875;8.96%;41.79%;;01.00;;;;
ID-RI;Riau;628;17;505;106;47779;1193;41287;5299;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;103.39.00;7866.02.00;0,138888889;196.41.00;2.50%;86.41%;01.21;0,059027778;;;;
ID-RI;Riau;3;0;11;-8;70;6;39;25;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.49;11.52;00.00;0,06875;8.57%;55.71%;0,041666667;01.00;;;;
ID-RI;Riau;653;7;256;390;48432;1200;41543;5689;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;107.51.00;7973.53.00;01.15;197.56.00;2.48%;85.78%;01.04;00.41;;;;
ID-RI;Riau;3;0;1;2;73;6;40;27;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.49;12.02;00.00;0,06875;8.22%;54.79%;01.00;01.00;;;;
ID-RI;Riau;454;26;222;206;48886;1226;41765;5895;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;74.74;8048.27.00;04.28;201.84;2.51%;85.43%;0,048611111;0,174305556;;;;
ID-RI;Riau;0;0;1;-1;119;6;91;22;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;19.59;00.00;0,06875;5.04%;76.47%;01.00;01.00;;;;
ID-RI;Riau;452;13;589;-150;60522;1600;52820;6102;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;74.41.00;9963.95;02.14;263.41.00;2.64%;87.27%;0,066666667;00.50;;;;
ID-RI;Riau;0;0;0;0;122;6;108;8;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;20.09;00.00;0,06875;4.92%;88.52%;00.00;01.00;;;;
ID-RI;Riau;438;11;470;-43;64643;1733;58312;4598;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;72.11.00;10642.40;0,097916667;285.31.00;2.68%;90.21%;01.09;0,054861111;;;;
ID-RI;Riau;0;0;1;-1;122;6;109;7;Province;;Riau;Indonesia;Asia;Sumatera;UTC+07:00;;10;2;169;268;1591;87024;6074100;69.80;1.018.051.092;0.511647851;00.00;20.09;00.00;0,06875;4.92%;89.34%;01.00;01.00;;;;
